icao24,origin_country,pos_time,longitude,latitude,velocity,retrieved_time,pos_date,pos_country,pos_city
aaab08,United States,2026-03-06 10:45:57+00:00,-83.7127,38.2691,251.99,2026-03-06 10:45:57+00:00,2026-03-06,US,Owingsville
a0c3fc,United States,2026-03-06 10:45:56+00:00,-74.5312,43.0269,222.64,2026-03-06 10:45:57+00:00,2026-03-06,US,Canajoharie
781ff2,China,2026-03-06 10:44:23+00:00,77.4116,48.7059,213.53,2026-03-06 10:45:57+00:00,2026-03-06,KZ,Sarykamys
507c88,Uzbekistan,2026-03-06 10:45:51+00:00,28.7328,40.9913,90.56,2026-03-06 10:45:57+00:00,2026-03-06,TR,Yakuplu
406f86,United Kingdom,2026-03-06 10:45:56+00:00,9.9397,49.5363,233.57,2026-03-06 10:45:57+00:00,2026-03-06,DE,Röttingen
406f87,United Kingdom,2026-03-06 10:45:56+00:00,-11.8931,51.7869,216.37,2026-03-06 10:45:57+00:00,2026-03-06,IE,Dingle
485171,Kingdom of the Netherlands,2026-03-06 10:45:56+00:00,-2.5903,40.2808,253.25,2026-03-06 10:45:57+00:00,2026-03-06,ES,Tinajas
48ad87,Poland,2026-03-06 10:45:56+00:00,16.1228,52.196,220.88,2026-03-06 10:45:57+00:00,2026-03-06,PL,Wolsztyn
48ad85,Poland,2026-03-06 10:45:56+00:00,19.5658,48.536,183.4,2026-03-06 10:45:57+00:00,2026-03-06,SK,Hriňová
86ee7e,Japan,2026-03-06 10:45:56+00:00,84.2375,21.9812,233.38,2026-03-06 10:45:57+00:00,2026-03-06,IN,Sundargarh
48ad86,Poland,2026-03-06 10:45:56+00:00,18.6558,51.3789,220.48,2026-03-06 10:45:57+00:00,2026-03-06,PL,Złoczew
7813b7,China,2026-03-06 10:42:22+00:00,113.3099,22.1779,141.97,2026-03-06 10:45:57+00:00,2026-03-06,CN,Jing’an
48ad82,Poland,2026-03-06 10:45:56+00:00,17.9208,48.077,217.87,2026-03-06 10:45:57+00:00,2026-03-06,SK,Tešedíkovo
346188,Spain,2026-03-06 10:45:56+00:00,7.8824,40.6671,227.5,2026-03-06 10:45:57+00:00,2026-03-06,IT,Stintino
407666,United Kingdom,2026-03-06 10:45:56+00:00,0.8376,49.6888,213.82,2026-03-06 10:45:57+00:00,2026-03-06,FR,Yerville
346183,Spain,2026-03-06 10:45:55+00:00,1.1011,41.0196,224.1,2026-03-06 10:45:57+00:00,2026-03-06,ES,Cambrils
76cce4,Singapore,2026-03-06 10:45:56+00:00,20.002,46.338,245.18,2026-03-06 10:45:57+00:00,2026-03-06,HU,Zsombó
43e9ab,United Kingdom,2026-03-06 10:27:02+00:00,31.0846,34.2006,265.74,2026-03-06 10:45:57+00:00,2026-03-06,CY,Chlórakas
507c71,Uzbekistan,2026-03-06 10:45:56+00:00,46.9044,40.7851,194.97,2026-03-06 10:45:57+00:00,2026-03-06,AZ,Mingelchaur
486491,Kingdom of the Netherlands,2026-03-06 10:40:44+00:00,4.7544,52.299,4.89,2026-03-06 10:45:57+00:00,2026-03-06,NL,Aalsmeer
e4894e,Brazil,2026-03-06 10:44:47+00:00,-44.3004,-20.7928,243.78,2026-03-06 10:45:57+00:00,2026-03-06,BR,Ritápolis
406f73,United Kingdom,2026-03-06 10:45:56+00:00,-0.3725,51.4651,80.25,2026-03-06 10:45:57+00:00,2026-03-06,GB,Hounslow
e4894f,Brazil,2026-03-06 10:42:58+00:00,-43.6493,-23.2073,195.57,2026-03-06 10:45:57+00:00,2026-03-06,BR,Barra da Tijuca
400cd8,United Kingdom,2026-03-06 10:45:56+00:00,-0.0503,50.893,127.88,2026-03-06 10:45:57+00:00,2026-03-06,GB,Plumpton Green
486495,Kingdom of the Netherlands,2026-03-06 10:45:56+00:00,6.8381,48.3011,213.51,2026-03-06 10:45:57+00:00,2026-03-06,FR,Saint-Michel-sur-Meurthe
7813c2,China,2026-03-06 10:45:56+00:00,87.5034,53.6468,210.24,2026-03-06 10:45:57+00:00,2026-03-06,RU,Tayzhina
a3866a,United States,2026-03-06 10:45:55+00:00,-108.3306,45.7863,214.8,2026-03-06 10:45:57+00:00,2026-03-06,US,Lockwood
485d9e,Kingdom of the Netherlands,2026-03-06 10:45:56+00:00,5.9022,53.3284,67.91,2026-03-06 10:45:57+00:00,2026-03-06,NL,Holwerd
4409d3,Austria,2026-03-06 10:45:19+00:00,13.1532,47.8118,59.21,2026-03-06 10:45:57+00:00,2026-03-06,AT,Koppl
aab202,United States,2026-03-06 10:45:56+00:00,-9.5277,40.8245,250.7,2026-03-06 10:45:57+00:00,2026-03-06,PT,Gafanha da Encarnação
a696d5,United States,2026-03-06 10:40:29+00:00,-97.3294,33.0434,74.27,2026-03-06 10:45:57+00:00,2026-03-06,US,Justin
a2668b,United States,2026-03-06 10:45:55+00:00,-81.4372,40.9136,0.06,2026-03-06 10:45:57+00:00,2026-03-06,US,Greensburg
406f72,United Kingdom,2026-03-06 10:45:56+00:00,-154.1493,64.5985,276.31,2026-03-06 10:45:57+00:00,2026-03-06,US,Nikiski
a32ffe,United States,2026-03-06 10:45:56+00:00,-99.127,37.6696,217.29,2026-03-06 10:45:57+00:00,2026-03-06,US,Greensburg
7502c3,Malaysia,2026-03-06 10:45:55+00:00,120.3338,24.3017,192.51,2026-03-06 10:45:57+00:00,2026-03-06,TW,Buzi
c003a8,Canada,2026-03-06 10:45:55+00:00,-71.2801,45.65,207.78,2026-03-06 10:45:57+00:00,2026-03-06,CA,Weedon Centre
49c0d4,Czech Republic,2026-03-06 10:45:56+00:00,6.1808,50.8082,45.38,2026-03-06 10:45:57+00:00,2026-03-06,DE,Würselen
406319,United Kingdom,2026-03-06 10:45:35+00:00,-0.5751,38.2856,3.09,2026-03-06 10:45:57+00:00,2026-03-06,ES,El Altet
abde34,United States,2026-03-06 10:45:56+00:00,-99.0169,40.4656,267.91,2026-03-06 10:45:57+00:00,2026-03-06,US,Minden
5140d2,Georgia,2026-03-06 10:45:56+00:00,-7.4417,33.1932,206.51,2026-03-06 10:45:57+00:00,2026-03-06,MA,Riah
acaec8,United States,2026-03-06 10:45:56+00:00,-90.6894,36.4201,249.51,2026-03-06 10:45:57+00:00,2026-03-06,US,Corning
7502ad,Malaysia,2026-03-06 10:40:54+00:00,101.7858,2.5768,85.05,2026-03-06 10:45:57+00:00,2026-03-06,MY,Lukut
881b69,Thailand,2026-03-06 10:45:55+00:00,99.3177,18.369,108.35,2026-03-06 10:45:57+00:00,2026-03-06,TH,Hang Chat
507c98,Uzbekistan,2026-03-06 10:45:56+00:00,78.0373,29.5338,211.83,2026-03-06 10:45:57+00:00,2026-03-06,IN,Mandāwar
486464,Kingdom of the Netherlands,2026-03-06 10:42:56+00:00,13.3207,53.5636,52.75,2026-03-06 10:45:57+00:00,2026-03-06,DE,Neubrandenburg
abd204,United States,2026-03-06 10:45:56+00:00,-88.3506,32.5277,243.55,2026-03-06 10:45:57+00:00,2026-03-06,US,York
7502d5,Malaysia,2026-03-06 10:45:04+00:00,108.3372,9.4212,228.99,2026-03-06 10:45:57+00:00,2026-03-06,VN,Phú Quý
34614f,Spain,2026-03-06 10:45:56+00:00,-0.0718,38.5632,54.97,2026-03-06 10:45:57+00:00,2026-03-06,ES,l'Alfàs del Pi
5140c7,Georgia,2026-03-06 10:45:56+00:00,20.0863,46.923,226.38,2026-03-06 10:45:57+00:00,2026-03-06,HU,Tiszakécske
48645f,Kingdom of the Netherlands,2026-03-06 10:45:56+00:00,4.8357,53.1205,0.06,2026-03-06 10:45:57+00:00,2026-03-06,NL,Den Burg
c00fe2,Canada,2026-03-06 10:45:56+00:00,-97.1699,49.7367,108.04,2026-03-06 10:45:57+00:00,2026-03-06,CA,St. Adolphe
5140c2,Georgia,2026-03-06 10:45:56+00:00,18.8647,43.5588,217.98,2026-03-06 10:45:57+00:00,2026-03-06,BA,Ustikolina
485122,Kingdom of the Netherlands,2026-03-06 10:45:56+00:00,0.9014,47.6972,242.83,2026-03-06 10:45:57+00:00,2026-03-06,FR,Montoire-sur-le-Loir
405051,United Kingdom,2026-03-06 10:45:17+00:00,-2.8769,56.4828,43.36,2026-03-06 10:45:57+00:00,2026-03-06,GB,Tayport
48f089,Poland,2026-03-06 10:45:15+00:00,19.0449,49.9359,47.18,2026-03-06 10:45:57+00:00,2026-03-06,PL,Kaniów
a06e0b,United States,2026-03-06 10:45:56+00:00,-79.3098,36.0535,181.78,2026-03-06 10:45:57+00:00,2026-03-06,US,Mebane
40769a,United Kingdom,2026-03-06 10:45:56+00:00,1.7819,53.0099,233.95,2026-03-06 10:45:57+00:00,2026-03-06,GB,Hemsby
3ded20,Germany,2026-03-06 10:45:55+00:00,8.1029,50.6671,37.96,2026-03-06 10:45:57+00:00,2026-03-06,DE,Rehe
44816f,Belgium,2026-03-06 10:45:55+00:00,4.4927,50.906,3.6,2026-03-06 10:45:57+00:00,2026-03-06,BE,Melsbroek
a8aaff,United States,2026-03-06 10:45:56+00:00,-82.0895,33.2628,230.8,2026-03-06 10:45:57+00:00,2026-03-06,US,Hephzibah
851bdc,Japan,2026-03-06 10:45:56+00:00,138.8353,34.6852,238.22,2026-03-06 10:45:57+00:00,2026-03-06,JP,Minato
7502b7,Malaysia,2026-03-06 10:45:45+00:00,101.6187,2.807,134.88,2026-03-06 10:45:57+00:00,2026-03-06,MY,Kampung Labohan Dagang
7502b8,Malaysia,2026-03-06 10:45:56+00:00,100.3533,13.9091,161.2,2026-03-06 10:45:57+00:00,2026-03-06,TH,Bang Yai
5140db,Georgia,2026-03-06 10:28:28+00:00,45.2342,42.2067,200.24,2026-03-06 10:45:57+00:00,2026-03-06,GE,Mat’ani
3006b5,Italy,2026-03-06 10:45:56+00:00,11.9291,48.3541,118.77,2026-03-06 10:45:57+00:00,2026-03-06,DE,Berglern
34745a,Spain,2026-03-06 10:42:18+00:00,-0.4874,39.4915,36.01,2026-03-06 10:45:57+00:00,2026-03-06,ES,Manises
a7da5f,United States,2026-03-06 10:43:15+00:00,-81.3161,28.4371,3.6,2026-03-06 10:45:57+00:00,2026-03-06,US,Belle Isle
4b1c01,Switzerland,2026-03-06 10:41:56+00:00,10.3643,47.7109,38.69,2026-03-06 10:45:57+00:00,2026-03-06,DE,Durach
40768c,United Kingdom,2026-03-06 10:45:56+00:00,4.1545,51.1057,218.29,2026-03-06 10:45:57+00:00,2026-03-06,BE,Elversele
40768d,United Kingdom,2026-03-06 10:45:56+00:00,-7.4771,44.2001,230.94,2026-03-06 10:45:57+00:00,2026-03-06,ES,Xove
40768b,United Kingdom,2026-03-06 10:45:56+00:00,0.4144,51.9086,174.9,2026-03-06 10:45:57+00:00,2026-03-06,GB,Great Bardfield
84659e,Japan,2026-03-06 10:45:56+00:00,139.7725,35.5575,3.86,2026-03-06 10:45:57+00:00,2026-03-06,JP,Haneda
459a62,Denmark,2026-03-06 10:45:55+00:00,4.4819,47.7145,163.32,2026-03-06 10:45:57+00:00,2026-03-06,FR,Châtillon-sur-Seine
a5c6a1,United States,2026-03-06 10:45:56+00:00,-92.2316,43.4996,239.76,2026-03-06 10:45:57+00:00,2026-03-06,US,Cresco
48b412,Poland,2026-03-06 10:42:49+00:00,19.0663,49.9442,67.83,2026-03-06 10:45:57+00:00,2026-03-06,PL,Bestwinka
459a65,Denmark,2026-03-06 10:45:56+00:00,21.6449,64.9832,153.25,2026-03-06 10:45:57+00:00,2026-03-06,SE,Piteå
7c6796,Australia,2026-03-06 10:45:57+00:00,152.2541,-26.5901,217.48,2026-03-06 10:45:57+00:00,2026-03-06,AU,Nanango
34744c,Spain,2026-03-06 10:45:56+00:00,12.4413,48.1518,227.01,2026-03-06 10:45:57+00:00,2026-03-06,DE,Taufkirchen
34744d,Spain,2026-03-06 10:45:56+00:00,11.726,51.7975,221.95,2026-03-06 10:45:57+00:00,2026-03-06,DE,Bernburg
45a1b6,Denmark,2026-03-06 10:45:54+00:00,8.582,55.5334,54.04,2026-03-06 10:45:57+00:00,2026-03-06,DK,Tjæreborg
4409c0,Austria,2026-03-06 10:45:56+00:00,5.4725,47.0275,234.77,2026-03-06 10:45:57+00:00,2026-03-06,FR,Choisey
40767a,United Kingdom,2026-03-06 10:45:56+00:00,-1.3425,51.0849,210.42,2026-03-06 10:45:57+00:00,2026-03-06,GB,Winchester
3950ce,France,2026-03-06 10:43:02+00:00,6.997,43.4431,123.98,2026-03-06 10:45:57+00:00,2026-03-06,FR,Théoule-sur-Mer
407687,United Kingdom,2026-03-06 10:45:56+00:00,-0.046,45.364,239.38,2026-03-06 10:45:57+00:00,2026-03-06,FR,Chalais
868b50,Japan,2026-03-06 10:45:56+00:00,135.6991,34.8956,173.75,2026-03-06 10:45:57+00:00,2026-03-06,JP,Oyamazaki
e48989,Brazil,2026-03-06 10:45:55+00:00,-45.6367,-19.7198,227.8,2026-03-06 10:45:57+00:00,2026-03-06,BR,Luz
407688,United Kingdom,2026-03-06 10:45:56+00:00,6.1457,46.264,74.57,2026-03-06 10:45:57+00:00,2026-03-06,CH,Bellevue
3950cc,France,2026-03-06 10:45:56+00:00,-4.7665,38.0419,237.34,2026-03-06 10:45:57+00:00,2026-03-06,ES,Obejo
407686,United Kingdom,2026-03-06 10:45:56+00:00,16.5972,50.7209,229.61,2026-03-06 10:45:57+00:00,2026-03-06,PL,Pieszyce
48ad0d,Poland,2026-03-06 10:41:28+00:00,16.8791,51.1085,1.8,2026-03-06 10:45:57+00:00,2026-03-06,PL,Jarnołtów-Jerzmanowo
407689,United Kingdom,2026-03-06 10:43:09+00:00,-9.1463,38.7621,60.39,2026-03-06 10:45:57+00:00,2026-03-06,PT,Alvalade
3950cf,France,2026-03-06 10:45:56+00:00,4.0994,48.0272,212.15,2026-03-06 10:45:57+00:00,2026-03-06,FR,Chaource
486426,Kingdom of the Netherlands,2026-03-06 10:45:55+00:00,6.2743,52.8607,44.52,2026-03-06 10:45:57+00:00,2026-03-06,NL,Diever
a8aaf4,United States,2026-03-06 10:45:49+00:00,-149.9945,61.1927,0.0,2026-03-06 10:45:57+00:00,2026-03-06,US,Anchorage
89909d,Taiwan,2026-03-06 10:45:55+00:00,139.2381,34.3237,207.12,2026-03-06 10:45:57+00:00,2026-03-06,JP,Shikinejima
3e0d41,Germany,2026-03-06 10:41:13+00:00,7.0832,49.429,63.37,2026-03-06 10:45:57+00:00,2026-03-06,DE,Marpingen
48ad19,Poland,2026-03-06 10:45:56+00:00,15.1729,52.5099,224.84,2026-03-06 10:45:57+00:00,2026-03-06,PL,Lubniewice
a50321,United States,2026-03-06 10:45:51+00:00,-75.2485,9.6464,213.36,2026-03-06 10:45:57+00:00,2026-03-06,CO,Chalán
702702,Bangladesh,2026-03-06 10:45:56+00:00,89.1295,25.2353,134.27,2026-03-06 10:45:57+00:00,2026-03-06,BD,Joypur Hāt
a6f9b3,United States,2026-03-06 10:45:56+00:00,-94.223,35.429,243.2,2026-03-06 10:45:57+00:00,2026-03-06,US,Alma
7800eb,China,2026-03-06 10:45:36+00:00,4.7526,52.2917,1.54,2026-03-06 10:45:57+00:00,2026-03-06,NL,Aalsmeer
38dc7c,France,2026-03-06 10:45:56+00:00,5.9234,51.3785,75.83,2026-03-06 10:45:57+00:00,2026-03-06,NL,Grashoek
400ceb,United Kingdom,2026-03-06 10:45:55+00:00,-4.0893,37.4118,221.9,2026-03-06 10:45:57+00:00,2026-03-06,ES,Almedinilla
48641e,Kingdom of the Netherlands,2026-03-06 10:45:56+00:00,7.3988,51.1789,66.88,2026-03-06 10:45:57+00:00,2026-03-06,DE,Radevormwald
e48986,Brazil,2026-03-06 10:42:37+00:00,-42.798,-22.0762,193.47,2026-03-06 10:45:57+00:00,2026-03-06,BR,Sapucaia
a85c6e,United States,2026-03-06 10:45:56+00:00,4.5997,43.8193,60.39,2026-03-06 10:45:57+00:00,2026-03-06,FR,Comps
8463b5,Japan,2026-03-06 10:45:56+00:00,127.138,37.2043,130.45,2026-03-06 10:45:57+00:00,2026-03-06,KR,Osan
4afb33,Sweden,2026-03-06 10:45:56+00:00,17.9525,59.655,5.92,2026-03-06 10:45:57+00:00,2026-03-06,SE,Rosersberg
48ad09,Poland,2026-03-06 10:45:56+00:00,16.2457,51.1922,222.69,2026-03-06 10:45:57+00:00,2026-03-06,PL,Kunice
48ad08,Poland,2026-03-06 10:45:56+00:00,21.8585,48.7037,234.57,2026-03-06 10:45:57+00:00,2026-03-06,SK,Trhovište
3d06a7,Germany,2026-03-06 10:45:55+00:00,12.5568,47.7749,92.4,2026-03-06 10:45:57+00:00,2026-03-06,DE,Bergen
48ad03,Poland,2026-03-06 10:45:56+00:00,20.0867,46.1252,228.25,2026-03-06 10:45:57+00:00,2026-03-06,RS,Kanjiža
a37ea4,United States,2026-03-06 10:45:56+00:00,-83.8972,40.7434,255.64,2026-03-06 10:45:57+00:00,2026-03-06,US,Ada
502dae,Latvia,2026-03-06 10:45:56+00:00,22.9518,52.4991,231.48,2026-03-06 10:45:57+00:00,2026-03-06,PL,Dziadkowice
485d0e,Kingdom of the Netherlands,2026-03-06 10:45:45+00:00,4.537,51.5493,36.31,2026-03-06 10:45:57+00:00,2026-03-06,NL,Bosschenhoofd
a7302f,United States,2026-03-06 10:43:46+00:00,-87.9008,41.9728,0.0,2026-03-06 10:45:57+00:00,2026-03-06,US,Rosemont
a528a5,United States,2026-03-06 10:45:56+00:00,-78.3965,37.2668,218.21,2026-03-06 10:45:57+00:00,2026-03-06,US,Farmville
78029d,China,2026-03-06 10:41:22+00:00,113.5244,23.6448,215.94,2026-03-06 10:45:57+00:00,2026-03-06,CN,Jiekou
502da4,Latvia,2026-03-06 10:45:56+00:00,47.2365,40.7813,253.11,2026-03-06 10:45:57+00:00,2026-03-06,AZ,Mingelchaur
ad23f3,United States,2026-03-06 10:45:56+00:00,-80.5168,38.1396,263.32,2026-03-06 10:45:57+00:00,2026-03-06,US,Richwood
ade96e,United States,2026-03-06 10:45:56+00:00,-89.7923,36.2375,254.63,2026-03-06 10:45:57+00:00,2026-03-06,US,Hayti
34620b,Spain,2026-03-06 10:45:56+00:00,4.619,42.7448,232.45,2026-03-06 10:45:57+00:00,2026-03-06,FR,Port-Saint-Louis-du-Rhône
508404,Ukraine,2026-03-06 10:45:54+00:00,32.7682,29.1855,204.0,2026-03-06 10:45:57+00:00,2026-03-06,EG,Ain Sukhna
4afb3b,Sweden,2026-03-04 14:07:02+00:00,17.9519,59.6528,2.06,2026-03-06 10:45:57+00:00,2026-03-04,SE,Rosersberg
c051d1,Canada,2026-03-06 10:45:55+00:00,-71.3458,46.8171,78.24,2026-03-06 10:45:57+00:00,2026-03-06,CA,L'Ancienne-Lorette
7c52fc,Australia,2026-03-06 10:45:55+00:00,152.2026,-30.0939,172.12,2026-03-06 10:45:57+00:00,2026-03-06,AU,Guyra
49d50a,Czech Republic,2026-03-06 10:45:55+00:00,17.1459,49.3786,54.99,2026-03-06 10:45:57+00:00,2026-03-06,CZ,Nezamyslice
3c496d,Germany,2026-03-06 10:45:55+00:00,22.1783,39.9824,247.18,2026-03-06 10:45:57+00:00,2026-03-06,GR,Elassóna
44ca0f,Belgium,2026-03-06 10:45:56+00:00,3.1244,50.7838,45.32,2026-03-06 10:45:57+00:00,2026-03-06,FR,Halluin
4b1b4a,Switzerland,2026-03-06 10:45:56+00:00,8.9107,47.2137,47.13,2026-03-06 10:45:57+00:00,2026-03-06,CH,Eschenbach
3c496e,Germany,2026-03-06 10:45:56+00:00,1.1674,48.7121,217.8,2026-03-06 10:45:57+00:00,2026-03-06,FR,Nonancourt
a158c9,United States,2026-03-06 10:45:56+00:00,-84.8049,27.4602,230.7,2026-03-06 10:45:57+00:00,2026-03-06,US,Indian Rocks Beach
346204,Spain,2026-03-06 10:45:56+00:00,-3.7759,45.0419,218.35,2026-03-06 10:45:57+00:00,2026-03-06,ES,Noja
4684b5,Greece,2026-03-06 10:45:56+00:00,24.6515,40.908,56.5,2026-03-06 10:45:57+00:00,2026-03-06,GR,Néa Karyá
851c42,Japan,2026-03-06 10:45:54+00:00,135.021,35.9333,168.07,2026-03-06 10:45:57+00:00,2026-03-06,JP,Kyōtango
4b95f9,Turkey,2026-03-06 10:45:56+00:00,27.2111,39.4829,66.01,2026-03-06 10:45:57+00:00,2026-03-06,TR,Havran
49d51b,Czech Republic,2026-03-06 10:45:56+00:00,14.1971,47.9981,91.25,2026-03-06 10:45:57+00:00,2026-03-06,AT,Adlwang
4684af,Greece,2026-03-06 10:45:56+00:00,24.9101,41.0614,54.81,2026-03-06 10:45:57+00:00,2026-03-06,GR,Peteinós
4684ae,Greece,,,,61.91,2026-03-06 10:45:57+00:00,,,
76cda4,Singapore,2026-03-06 10:45:56+00:00,11.5419,49.39,259.12,2026-03-06 10:45:57+00:00,2026-03-06,DE,Alfeld
485d08,Kingdom of the Netherlands,2026-03-06 10:45:56+00:00,4.8154,51.6053,52.08,2026-03-06 10:45:57+00:00,2026-03-06,NL,Teteringen
508429,Ukraine,2026-03-06 10:43:10+00:00,28.5724,33.3388,205.17,2026-03-06 10:45:57+00:00,2026-03-06,EG,El Dabaa
acf0db,United States,2026-03-06 10:45:57+00:00,-82.1915,40.9316,256.96,2026-03-06 10:45:57+00:00,2026-03-06,US,West Salem
407631,United Kingdom,2026-03-06 10:45:56+00:00,-6.143,43.6418,225.08,2026-03-06 10:45:57+00:00,2026-03-06,ES,Cudillero
4afb74,Sweden,2026-03-06 10:45:55+00:00,17.9558,59.6498,3.09,2026-03-06 10:45:57+00:00,2026-03-06,SE,Rosersberg
00808c,South Africa,2026-03-06 10:45:56+00:00,27.5744,-26.4538,196.32,2026-03-06 10:45:57+00:00,2026-03-06,ZA,Leeudoorn Mine
34750f,Spain,2026-03-06 10:45:56+00:00,5.4567,43.1458,238.44,2026-03-06 10:45:57+00:00,2026-03-06,FR,Sormiou
780da9,China,2026-03-06 10:17:07+00:00,49.0012,61.8227,239.87,2026-03-06 10:45:57+00:00,2026-03-06,RU,Yarensk
49d52c,Czech Republic,2026-03-06 10:45:39+00:00,16.1474,49.7599,63.56,2026-03-06 10:45:57+00:00,2026-03-06,CZ,Proseč
76cdb0,Singapore,2026-03-06 10:45:56+00:00,2.1851,52.827,262.94,2026-03-06 10:45:57+00:00,2026-03-06,GB,Caister-on-Sea
34750b,Spain,2026-03-06 10:45:56+00:00,-4.9154,37.4848,200.52,2026-03-06 10:45:57+00:00,2026-03-06,ES,Santaella
34750a,Spain,2026-03-06 10:45:56+00:00,5.6738,46.1888,226.75,2026-03-06 10:45:57+00:00,2026-03-06,FR,Martignat
ad605f,United States,2026-03-06 10:45:56+00:00,-100.6387,32.3009,69.13,2026-03-06 10:45:57+00:00,2026-03-06,US,Roscoe
76cdb6,Singapore,2026-03-06 10:45:55+00:00,29.9523,40.7301,224.91,2026-03-06 10:45:57+00:00,2026-03-06,TR,Kullar
a0757f,United States,2026-03-06 10:45:55+00:00,-71.0212,42.3633,0.06,2026-03-06 10:45:57+00:00,2026-03-06,US,Jeffries Point
49d544,Czech Republic,2026-03-06 10:45:56+00:00,14.9369,49.2055,85.15,2026-03-06 10:45:57+00:00,2026-03-06,CZ,Kardašova Řečice
8881e1,Viet Nam,2026-03-06 10:44:32+00:00,108.0488,8.7546,200.12,2026-03-06 10:45:57+00:00,2026-03-06,VN,Côn Sơn
a826e9,United States,2026-03-06 10:45:56+00:00,-96.9318,50.7386,240.39,2026-03-06 10:45:57+00:00,2026-03-06,CA,Gimli
3e0176,Germany,2026-03-06 10:42:57+00:00,13.8493,52.8103,68.47,2026-03-06 10:45:57+00:00,2026-03-06,DE,Eberswalde
394a09,France,2026-03-06 10:45:56+00:00,-0.6725,52.8092,246.44,2026-03-06 10:45:57+00:00,2026-03-06,GB,Colsterworth
76cdc1,Singapore,2026-03-06 10:45:56+00:00,12.9112,49.6626,272.18,2026-03-06 10:45:57+00:00,2026-03-06,CZ,Kladruby
44a7dd,Belgium,2026-03-06 10:45:38+00:00,5.3451,50.9702,28.85,2026-03-06 10:45:57+00:00,2026-03-06,BE,Zonhoven
394a15,France,2026-03-06 10:45:56+00:00,-2.0337,47.6001,240.74,2026-03-06 10:45:57+00:00,2026-03-06,FR,Fégréac
394a13,France,2026-03-06 10:45:55+00:00,-3.8286,47.0493,240.28,2026-03-06 10:45:57+00:00,2026-03-06,FR,Groix
4ca566,Ireland,2026-03-06 10:45:56+00:00,6.0582,40.7151,230.61,2026-03-06 10:45:57+00:00,2026-03-06,ES,Es Castell
49d556,Czech Republic,2026-03-06 10:43:32+00:00,21.0971,48.4657,79.9,2026-03-06 10:45:57+00:00,2026-03-06,HU,Encs
394a17,France,2026-03-06 10:45:56+00:00,44.2112,41.5692,212.89,2026-03-06 10:45:57+00:00,2026-03-06,GE,Ts’alk’a
347507,Spain,2026-03-06 10:45:55+00:00,-8.3954,41.4397,46.94,2026-03-06 10:45:57+00:00,2026-03-06,PT,Ronfe
76cdba,Singapore,2026-03-06 10:45:56+00:00,14.4998,48.5579,256.5,2026-03-06 10:45:57+00:00,2026-03-06,AT,Rainbach im Mühlkreis
347501,Spain,2026-03-06 10:45:56+00:00,-5.9762,36.6712,244.12,2026-03-06 10:45:57+00:00,2026-03-06,ES,Jerez de la Frontera
4ca569,Ireland,2026-03-06 10:45:56+00:00,-7.1894,52.7872,198.02,2026-03-06 10:45:57+00:00,2026-03-06,IE,Castlecomer
a7f3c5,United States,2026-03-06 10:45:55+00:00,16.7035,42.0459,260.11,2026-03-06 10:45:57+00:00,2026-03-06,IT,Vieste
a3b05d,United States,2026-03-06 10:45:56+00:00,-75.5834,38.6837,206.73,2026-03-06 10:45:57+00:00,2026-03-06,US,Seaford
780dc6,China,2026-03-06 10:45:56+00:00,100.7689,14.1266,123.82,2026-03-06 10:45:57+00:00,2026-03-06,TH,Nong Suea
7814b4,China,2026-03-06 10:45:55+00:00,144.8408,-37.6619,3.34,2026-03-06 10:45:57+00:00,2026-03-06,AU,Greenvale
407607,United Kingdom,2026-03-06 10:45:56+00:00,-2.1067,57.2953,62.67,2026-03-06 10:45:57+00:00,2026-03-06,GB,Balmedie
49d563,Czech Republic,2026-03-06 10:43:58+00:00,26.8737,34.7015,248.94,2026-03-06 10:45:57+00:00,2026-03-06,GR,Fry
a0b20e,United States,2026-03-06 10:45:53+00:00,-122.2191,37.7163,0.0,2026-03-06 10:45:57+00:00,2026-03-06,US,San Leandro
a17b40,United States,2026-03-06 10:44:32+00:00,-99.9828,43.4853,222.53,2026-03-06 10:45:57+00:00,2026-03-06,US,Winner
4b1b97,Switzerland,2026-03-06 10:45:56+00:00,9.7797,48.135,47.22,2026-03-06 10:45:57+00:00,2026-03-06,DE,Warthausen
8881ee,Viet Nam,2026-03-06 10:45:56+00:00,107.6124,10.1945,164.5,2026-03-06 10:45:57+00:00,2026-03-06,VN,Thị Trấn Phước Bửu
50844b,Ukraine,2026-03-06 10:45:56+00:00,24.0622,54.9803,95.66,2026-03-06 10:45:57+00:00,2026-03-06,LT,Karmėlava
a4e389,United States,2026-03-06 10:44:16+00:00,-66.9398,19.4201,224.7,2026-03-06 10:45:57+00:00,2026-03-06,PR,Isabela
30089e,Italy,2026-03-06 10:45:55+00:00,12.1658,44.4293,36.56,2026-03-06 10:45:57+00:00,2026-03-06,IT,Fornace Zarattini
4b1b89,Switzerland,2026-03-06 10:45:56+00:00,8.0175,47.1911,64.39,2026-03-06 10:45:57+00:00,2026-03-06,CH,Wauwil
394a2a,France,2026-03-06 10:45:51+00:00,1.3572,48.6921,42.98,2026-03-06 10:45:57+00:00,2026-03-06,FR,Garnay
750484,Malaysia,2026-03-06 10:44:01+00:00,121.1948,25.0564,65.29,2026-03-06 10:45:57+00:00,2026-03-06,TW,Neili
