icao24,origin_country,pos_time,longitude,latitude,velocity,retrieved_time,pos_date,pos_country,pos_city
502fa9,Latvia,2026-03-06 10:49:54+00:00,24.4228,56.6614,23.56,2026-03-06 10:49:55+00:00,2026-03-06,LV,Baldone
4864db,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,5.8644,50.7877,49.91,2026-03-06 10:49:55+00:00,2026-03-06,NL,Gulpen
76cc6e,Singapore,2026-03-06 10:49:53+00:00,119.9868,21.1241,216.93,2026-03-06 10:49:55+00:00,2026-03-06,TW,Hengchun
4864eb,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,10.0803,47.6133,234.4,2026-03-06 10:49:55+00:00,2026-03-06,DE,Missen-Wilhams
3e5241,Germany,2026-03-06 10:49:54+00:00,20.9388,42.4401,182.8,2026-03-06 10:49:55+00:00,2026-03-06,XK,Budakovo
7cacb1,Australia,2026-03-06 10:42:30+00:00,115.9657,-31.9376,2.06,2026-03-06 10:49:55+00:00,2026-03-06,AU,Redcliffe
780c6b,China,2026-03-06 10:46:23+00:00,113.8418,22.5825,77.3,2026-03-06 10:49:55+00:00,2026-03-06,CN,Gushu
781363,China,2026-03-06 10:47:30+00:00,114.0748,22.8672,183.72,2026-03-06 10:49:55+00:00,2026-03-06,CN,Lougang
76cc7a,Singapore,2026-03-06 10:49:55+00:00,118.9635,20.1448,217.9,2026-03-06 10:49:55+00:00,2026-03-06,PH,Davila
a0d21f,United States,2026-03-06 10:49:55+00:00,-122.0983,39.9274,184.74,2026-03-06 10:49:55+00:00,2026-03-06,US,Corning
484aba,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,6.2806,52.3557,52.16,2026-03-06 10:49:55+00:00,2026-03-06,NL,Raalte
e06459,Argentina,2026-03-06 10:49:23+00:00,-48.412,-27.6881,240.47,2026-03-06 10:49:55+00:00,2026-03-06,BR,Rio Tavares
781371,China,2026-03-06 10:49:37+00:00,102.8696,3.7668,231.43,2026-03-06 10:49:55+00:00,2026-03-06,MY,Kampung New Zealand
4864e7,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,4.4391,51.9545,9.77,2026-03-06 10:49:55+00:00,2026-03-06,NL,Overschie
ab4c1d,United States,2026-03-06 10:49:54+00:00,-88.4804,34.7966,266.28,2026-03-06 10:49:55+00:00,2026-03-06,US,Farmington
4864bc,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,5.3356,52.2561,64.82,2026-03-06 10:49:55+00:00,2026-03-06,NL,Spakenburg
480444,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,5.3749,51.7143,63.44,2026-03-06 10:49:55+00:00,2026-03-06,NL,Molenhoek
48adad,Poland,2026-03-06 10:49:55+00:00,22.0605,49.8175,230.89,2026-03-06 10:49:55+00:00,2026-03-06,PL,Wesoła
a1a2a2,United States,2026-03-06 10:49:45+00:00,-94.5698,29.4872,208.57,2026-03-06 10:49:55+00:00,2026-03-06,US,Bolivar Peninsula
3d324a,Germany,2026-03-06 10:49:53+00:00,10.8698,48.3292,53.36,2026-03-06 10:49:55+00:00,2026-03-06,DE,Stadtbergen
8a09f6,Indonesia,2026-03-06 10:39:13+00:00,96.4807,19.6094,12.39,2026-03-06 10:49:55+00:00,2026-03-06,MM,Pyinmana
501c22,Croatia,2026-03-06 10:49:00+00:00,-60.2781,-33.1795,221.61,2026-03-06 10:49:55+00:00,2026-03-06,AR,Villa Constitución
4ca5c8,Ireland,2026-03-06 10:49:54+00:00,14.0306,49.469,221.91,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Čimelice
3c48f1,Germany,2026-03-06 10:49:54+00:00,8.0551,47.4616,216.29,2026-03-06 10:49:55+00:00,2026-03-06,CH,Densbüren
4866ee,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,3.3755,50.66,209.33,2026-03-06 10:49:55+00:00,2026-03-06,BE,Kain
501c1c,Croatia,2026-03-06 10:49:54+00:00,13.4946,40.5865,220.55,2026-03-06 10:49:55+00:00,2026-03-06,IT,Ventotene
aadf82,United States,2026-03-06 10:49:54+00:00,5.8643,43.619,124.44,2026-03-06 10:49:55+00:00,2026-03-06,FR,Ginasservis
4853d3,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,6.0502,50.1682,223.52,2026-03-06 10:49:55+00:00,2026-03-06,LU,Weiswampach
4b8562,Turkey,2026-03-06 10:49:54+00:00,31.4269,30.1882,199.45,2026-03-06 10:49:55+00:00,2026-03-06,EG,Al Khānkah
4b854d,Turkey,2026-03-06 10:49:48+00:00,27.2153,40.284,73.05,2026-03-06 10:49:55+00:00,2026-03-06,TR,Yeniçiftlik
478363,Norway,2026-03-06 10:49:53+00:00,14.8366,66.7646,185.33,2026-03-06 10:49:55+00:00,2026-03-06,NO,Moldjord
abb6dc,United States,2026-03-06 10:49:55+00:00,-121.4034,55.9135,321.47,2026-03-06 10:49:55+00:00,2026-03-06,CA,Chetwynd
49130d,Portugal,2026-03-06 10:49:54+00:00,11.3639,46.9697,206.14,2026-03-06 10:49:55+00:00,2026-03-06,AT,Obernberg am Brenner
4866de,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,2.0541,49.5316,241.66,2026-03-06 10:49:55+00:00,2026-03-06,FR,Saint-Omer-en-Chaussée
4ab56f,Sweden,2026-03-06 10:49:54+00:00,19.5426,61.4537,133.91,2026-03-06 10:49:55+00:00,2026-03-06,AX,Geta
48b6c6,Poland,2026-03-06 10:49:54+00:00,8.4989,50.3893,163.12,2026-03-06 10:49:55+00:00,2026-03-06,DE,Grävenwiesbach
4078ae,United Kingdom,2026-03-06 10:49:55+00:00,-7.9242,36.3277,239.93,2026-03-06 10:49:55+00:00,2026-03-06,PT,Faro
341682,Spain,2026-03-06 10:49:54+00:00,9.7,54.3275,217.81,2026-03-06 10:49:55+00:00,2026-03-06,DE,Borgstedt
496cb2,Portugal,2026-03-06 10:48:42+00:00,-7.97,37.0187,3.34,2026-03-06 10:49:55+00:00,2026-03-06,PT,Faro
a5c222,United States,2026-03-06 10:46:46+00:00,-112.2966,33.5299,4.37,2026-03-06 10:49:55+00:00,2026-03-06,US,Youngtown
501c16,Croatia,2026-03-06 10:45:33+00:00,-9.1942,33.8121,213.17,2026-03-06 10:49:55+00:00,2026-03-06,MA,Moulay Abdallah
4bce43,Turkey,2026-03-06 10:49:54+00:00,27.3571,42.3156,204.44,2026-03-06 10:49:55+00:00,2026-03-06,BG,Sredets
501c44,Croatia,2026-03-06 10:49:54+00:00,14.7566,46.0826,194.13,2026-03-06 10:49:55+00:00,2026-03-06,SI,Moravče
501c43,Croatia,2026-03-06 10:49:54+00:00,13.2194,54.9707,191.39,2026-03-06 10:49:55+00:00,2026-03-06,DE,Dranske
4866e0,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,-4.4342,39.8608,218.35,2026-03-06 10:49:55+00:00,2026-03-06,ES,El Carpio de Tajo
484cc2,Kingdom of the Netherlands,2026-03-06 10:49:55+00:00,5.9747,52.6378,164.96,2026-03-06 10:49:55+00:00,2026-03-06,NL,Vollenhove
484cc3,Kingdom of the Netherlands,2026-03-06 10:49:40+00:00,4.7178,52.3294,14.92,2026-03-06 10:49:55+00:00,2026-03-06,NL,Hoofddorp
c011b6,Canada,2026-03-06 10:49:54+00:00,-101.0125,50.0764,256.57,2026-03-06 10:49:55+00:00,2026-03-06,CA,Virden
501c2f,Croatia,2026-03-06 10:49:54+00:00,5.2685,43.0484,227.39,2026-03-06 10:49:55+00:00,2026-03-06,FR,Montredon
401824,United Kingdom,2026-03-06 10:49:54+00:00,-1.6716,52.8827,52.1,2026-03-06 10:49:55+00:00,2026-03-06,GB,Etwall
48c9e5,Poland,2026-03-06 10:49:54+00:00,20.3522,52.1587,43.97,2026-03-06 10:49:55+00:00,2026-03-06,PL,Guzów
388f5b,France,2026-03-06 10:49:05+00:00,1.3642,43.6217,2.83,2026-03-06 10:49:55+00:00,2026-03-06,FR,Blagnac
484cba,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,1.3581,51.995,252.03,2026-03-06 10:49:55+00:00,2026-03-06,GB,Felixstowe
484cbb,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,17.3264,44.357,248.24,2026-03-06 10:49:55+00:00,2026-03-06,BA,Divičani
491306,Portugal,2026-03-06 10:49:54+00:00,2.5071,48.8173,118.77,2026-03-06 10:49:55+00:00,2026-03-06,FR,Champigny-sur-Marne
484cbc,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,0.4434,51.4821,232.4,2026-03-06 10:49:55+00:00,2026-03-06,GB,East Tilbury
501c49,Croatia,2026-03-06 10:49:55+00:00,14.07,46.9233,251.08,2026-03-06 10:49:55+00:00,2026-03-06,AT,Deutsch Griffen
8a0918,Indonesia,2026-03-06 10:49:13+00:00,110.4922,-7.9542,142.5,2026-03-06 10:49:55+00:00,2026-03-06,ID,Wonosari
5083a2,Ukraine,2026-03-06 10:49:54+00:00,-15.3542,14.0935,106.48,2026-03-06 10:49:55+00:00,2026-03-06,SN,Marlème Hodar
a2d5eb,United States,2026-03-06 10:49:54+00:00,-83.3049,28.8001,207.82,2026-03-06 10:49:55+00:00,2026-03-06,US,Inglis
a33e85,United States,2026-03-06 10:49:54+00:00,-98.8318,30.5574,253.04,2026-03-06 10:49:55+00:00,2026-03-06,US,Llano
484cb4,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,19.4882,52.5117,203.21,2026-03-06 10:49:55+00:00,2026-03-06,PL,Nowy Duninów
e4950d,Brazil,2026-03-06 10:49:54+00:00,-42.0031,-20.6149,243.8,2026-03-06 10:49:55+00:00,2026-03-06,BR,Espera Feliz
48ea32,Poland,2026-03-06 10:49:23+00:00,8.8966,52.2336,48.16,2026-03-06 10:49:55+00:00,2026-03-06,DE,Porta Westfalica
501c38,Croatia,2026-03-06 10:49:53+00:00,4.1451,48.7296,214.58,2026-03-06 10:49:55+00:00,2026-03-06,FR,Mailly-le-Camp
4ab565,Sweden,2026-03-06 10:49:37+00:00,13.4747,55.5392,110.87,2026-03-06 10:49:55+00:00,2026-03-06,SE,Skurup
750286,Malaysia,,,,154.84,2026-03-06 10:49:55+00:00,,,
8832ea,Thailand,2026-03-06 10:49:54+00:00,100.6371,13.6214,196.07,2026-03-06 10:49:55+00:00,2026-03-06,TH,Bang Na
aa7c1b,United States,2026-03-06 10:49:54+00:00,-85.7918,38.1735,259.42,2026-03-06 10:49:55+00:00,2026-03-06,US,Shively
e48e88,Brazil,2026-03-06 10:47:42+00:00,-44.5892,-23.3824,213.74,2026-03-06 10:49:55+00:00,2026-03-06,BR,Paraty
48c9c9,Poland,2026-03-06 10:49:54+00:00,16.5597,50.8346,41.18,2026-03-06 10:49:55+00:00,2026-03-06,PL,Świdnica
a5ce0f,United States,2026-03-06 10:49:22+00:00,-113.3707,38.192,230.52,2026-03-06 10:49:55+00:00,2026-03-06,US,Milford
aac03d,United States,2026-03-06 10:49:54+00:00,-82.4126,36.9587,212.54,2026-03-06 10:49:55+00:00,2026-03-06,US,Coeburn
48c9c3,Poland,2026-03-06 10:49:55+00:00,19.3395,51.7111,47.83,2026-03-06 10:49:55+00:00,2026-03-06,PL,Konstantynów Łódzki
4866c1,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,4.6673,52.2539,114.23,2026-03-06 10:49:55+00:00,2026-03-06,NL,Leimuiden
501c55,Croatia,2026-03-06 10:49:54+00:00,-2.0723,54.1414,235.75,2026-03-06 10:49:55+00:00,2026-03-06,GB,Grassington
4078fa,United Kingdom,2026-03-06 10:46:46+00:00,-0.796,57.6059,73.19,2026-03-06 10:49:55+00:00,2026-03-06,GB,Boddam
a96817,United States,2026-03-06 10:49:53+00:00,-92.151,30.9608,196.8,2026-03-06 10:49:55+00:00,2026-03-06,US,Bunkie
76cd15,Singapore,2026-03-06 10:49:50+00:00,131.4741,-12.5513,265.48,2026-03-06 10:49:55+00:00,2026-03-06,AU,Herbert
7c1830,Australia,2026-03-06 10:49:54+00:00,118.6489,-31.3201,262.28,2026-03-06 10:49:55+00:00,2026-03-06,AU,Merredin
7c78af,Australia,2026-03-06 10:49:55+00:00,146.2147,-36.127,242.8,2026-03-06 10:49:55+00:00,2026-03-06,AU,Corowa
75027d,Malaysia,2026-03-06 10:49:54+00:00,102.4419,3.1819,222.27,2026-03-06 10:49:55+00:00,2026-03-06,MY,Kemayan
4d0262,Luxembourg,2026-03-06 10:49:54+00:00,7.8172,46.3169,118.86,2026-03-06 10:49:55+00:00,2026-03-06,CH,Raron
497fa3,Portugal,2026-03-06 10:48:05+00:00,-8.6546,40.8818,15.47,2026-03-06 10:49:55+00:00,2026-03-06,PT,Ovar
7c78a8,Australia,2026-03-06 10:49:54+00:00,149.5106,-32.0383,202.68,2026-03-06 10:49:55+00:00,2026-03-06,AU,Dunedoo
a5bb17,United States,2026-03-06 10:49:55+00:00,-80.3445,25.7849,72.09,2026-03-06 10:49:55+00:00,2026-03-06,US,Fountainebleau
4078ef,United Kingdom,2026-03-06 10:49:54+00:00,10.8165,51.5267,219.05,2026-03-06 10:49:55+00:00,2026-03-06,DE,Nordhausen
a72859,United States,2026-03-06 10:49:48+00:00,-87.7608,41.7865,0.0,2026-03-06 10:49:55+00:00,2026-03-06,US,West Elsdon
44ccc2,Belgium,2026-03-06 10:49:54+00:00,8.2998,43.3885,221.34,2026-03-06 10:49:55+00:00,2026-03-06,IT,Imperia
c01dac,Canada,2026-03-06 10:49:54+00:00,-83.2881,46.2315,247.11,2026-03-06 10:49:55+00:00,2026-03-06,CA,Thessalon
e4953d,Brazil,2026-03-06 10:49:54+00:00,-45.1467,-20.9458,227.77,2026-03-06 10:49:55+00:00,2026-03-06,BR,Campo Belo
405ee0,United Kingdom,2026-03-06 10:49:54+00:00,6.3476,48.4039,222.57,2026-03-06 10:49:55+00:00,2026-03-06,FR,Portieux
49c1b2,Czech Republic,2026-03-06 10:49:54+00:00,17.5224,49.3549,51.47,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Holešov
48ea4d,Poland,2026-03-06 10:49:54+00:00,4.3935,52.7167,231.43,2026-03-06 10:49:55+00:00,2026-03-06,NL,Egmond aan Zee
48ea4e,Poland,2026-03-06 10:49:54+00:00,24.1406,57.1296,112.72,2026-03-06 10:49:55+00:00,2026-03-06,LV,Jaunciems
a4c872,United States,2026-03-06 10:49:54+00:00,-101.8326,39.3908,209.78,2026-03-06 10:49:55+00:00,2026-03-06,US,Goodland
44ccc7,Belgium,2026-03-06 10:49:54+00:00,5.3556,44.2716,221.3,2026-03-06 10:49:55+00:00,2026-03-06,FR,Buis-les-Baronnies
44ccc3,Belgium,2026-03-06 10:49:54+00:00,2.5675,48.3652,219.34,2026-03-06 10:49:55+00:00,2026-03-06,FR,Achères-la-Forêt
750257,Malaysia,2026-03-06 10:49:54+00:00,102.1906,2.4195,151.71,2026-03-06 10:49:55+00:00,2026-03-06,MY,Alor Gajah
7c78b2,Australia,2026-03-06 10:49:54+00:00,152.8756,-28.6705,243.46,2026-03-06 10:49:55+00:00,2026-03-06,AU,Kyogle
7c78b0,Australia,2026-03-06 10:49:53+00:00,153.1946,-26.3724,137.89,2026-03-06 10:49:55+00:00,2026-03-06,AU,Sunshine Beach
4d0230,Luxembourg,2026-03-06 10:49:54+00:00,23.5353,40.3011,214.15,2026-03-06 10:49:55+00:00,2026-03-06,GR,Ormýlia
4078dd,United Kingdom,2026-03-06 10:49:54+00:00,5.8085,50.0404,250.54,2026-03-06 10:49:55+00:00,2026-03-06,BE,Longvilly
49d4f8,Czech Republic,2026-03-06 10:49:54+00:00,15.3363,49.5999,91.14,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Humpolec
781417,China,2026-03-06 10:49:55+00:00,19.0765,48.198,217.66,2026-03-06 10:49:55+00:00,2026-03-06,SK,Krupina
4bce8e,Turkey,2026-03-06 10:49:54+00:00,31.0677,32.0389,245.41,2026-03-06 10:49:55+00:00,2026-03-06,EG,Al Burj
44ccd8,Belgium,2026-03-06 10:49:54+00:00,-5.1328,52.983,233.74,2026-03-06 10:49:55+00:00,2026-03-06,GB,Holyhead
780d30,China,2026-03-06 10:46:46+00:00,113.6048,23.2008,208.56,2026-03-06 10:49:55+00:00,2026-03-06,CN,Luogang
8965fc,United Arab Emirates,2026-03-06 10:49:53+00:00,16.241,44.4695,248.62,2026-03-06 10:49:55+00:00,2026-03-06,BA,Bosanski Petrovac
76cd41,Singapore,2026-03-06 10:49:54+00:00,103.9324,1.2421,83.9,2026-03-06 10:49:55+00:00,2026-03-06,SG,Marine Parade
48418a,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,2.7274,45.419,224.9,2026-03-06 10:49:55+00:00,2026-03-06,FR,Condat
a0cab1,United States,2026-03-06 10:49:55+00:00,-96.8413,33.2162,111.9,2026-03-06 10:49:55+00:00,2026-03-06,US,Prosper
3cc24a,Germany,2026-03-06 10:49:54+00:00,26.5051,34.8973,215.45,2026-03-06 10:49:55+00:00,2026-03-06,GR,Palekastro
43bfe4,United Kingdom,2026-03-06 10:48:36+00:00,-0.1659,51.156,4.63,2026-03-06 10:49:55+00:00,2026-03-06,GB,Horley
7c5323,Australia,2026-03-06 10:49:54+00:00,140.8591,35.3102,145.95,2026-03-06 10:49:55+00:00,2026-03-06,JP,Choshi
86da38,Japan,2026-03-06 10:49:54+00:00,-109.3736,52.751,269.89,2026-03-06 10:49:55+00:00,2026-03-06,CA,Unity
43bfe1,United Kingdom,2026-03-06 10:49:12+00:00,-0.1701,51.1588,9.77,2026-03-06 10:49:55+00:00,2026-03-06,GB,Horley
7c531e,Australia,2026-03-06 10:49:53+00:00,139.7637,35.5491,5.4,2026-03-06 10:49:55+00:00,2026-03-06,JP,Haneda
e80335,Chile,2026-03-06 10:49:54+00:00,-58.9224,-34.2062,148.33,2026-03-06 10:49:55+00:00,2026-03-06,AR,Campana
40668c,United Kingdom,2026-03-06 10:49:54+00:00,-3.0544,51.5121,44.66,2026-03-06 10:49:55+00:00,2026-03-06,GB,Marshfield
406696,United Kingdom,2026-03-06 10:49:55+00:00,8.8855,43.8883,212.09,2026-03-06 10:49:55+00:00,2026-03-06,IT,Genoa
780bb6,China,2026-03-06 10:49:54+00:00,-96.5313,48.907,251.42,2026-03-06 10:49:55+00:00,2026-03-06,US,Hallock
7812a2,China,2026-03-06 10:49:54+00:00,86.4735,56.818,212.8,2026-03-06 10:49:55+00:00,2026-03-06,RU,Zyryanskoye
86da1e,Japan,2026-03-06 10:49:54+00:00,136.7281,34.8684,317.71,2026-03-06 10:49:55+00:00,2026-03-06,JP,Tokoname
461fa7,Finland,2026-03-06 10:49:54+00:00,9.3078,54.9005,239.77,2026-03-06 10:49:55+00:00,2026-03-06,DK,Tinglev
461fa8,Finland,2026-03-06 10:49:54+00:00,-22.2114,64.0837,129.04,2026-03-06 10:49:55+00:00,2026-03-06,IS,Álftanes
461fa3,Finland,2026-03-06 10:49:55+00:00,-0.3409,51.742,146.24,2026-03-06 10:49:55+00:00,2026-03-06,GB,St Albans
461fa4,Finland,2026-03-06 10:49:55+00:00,13.5526,47.849,216.55,2026-03-06 10:49:55+00:00,2026-03-06,AT,Steinbach am Attersee
43c6f3,United Kingdom,2026-03-06 10:49:54+00:00,8.421,50.287,236.09,2026-03-06 10:49:55+00:00,2026-03-06,DE,Schmitten
461fa5,Finland,2026-03-06 10:48:23+00:00,25.842,65.1693,220.03,2026-03-06 10:49:55+00:00,2026-03-06,FI,Kiiminki
461fa0,Finland,2026-03-06 10:49:54+00:00,-8.0753,40.1312,246.7,2026-03-06 10:49:55+00:00,2026-03-06,PT,Góis
a51d1b,United States,2026-03-06 10:49:54+00:00,-85.3907,31.0063,244.25,2026-03-06 10:49:55+00:00,2026-03-06,US,Cottonwood
40666d,United Kingdom,2026-03-06 10:49:55+00:00,-2.7762,54.5314,206.11,2026-03-06 10:49:55+00:00,2026-03-06,GB,Shap
7c5309,Australia,2026-03-06 10:46:22+00:00,153.125,-27.3829,9.77,2026-03-06 10:49:55+00:00,2026-03-06,AU,Nudgee
40799b,United Kingdom,2026-03-06 10:49:54+00:00,2.5148,51.8043,182.71,2026-03-06 10:49:55+00:00,2026-03-06,BE,Middelkerke
406673,United Kingdom,2026-03-06 10:49:54+00:00,3.7813,48.3602,232.3,2026-03-06 10:49:55+00:00,2026-03-06,FR,Marigny-le-Châtel
8881ac,Viet Nam,2026-03-06 10:49:54+00:00,120.379,22.5429,86.4,2026-03-06 10:49:55+00:00,2026-03-06,TW,Fengshan
484166,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,6.1114,49.672,233.15,2026-03-06 10:49:55+00:00,2026-03-06,LU,Steinsel
484165,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,5.4987,52.2314,200.45,2026-03-06 10:49:55+00:00,2026-03-06,NL,Nijkerk
43bff5,United Kingdom,2026-03-06 10:49:20+00:00,-0.1684,51.158,1.54,2026-03-06 10:49:55+00:00,2026-03-06,GB,Horley
406670,United Kingdom,2026-03-06 10:49:54+00:00,11.0619,50.9822,219.34,2026-03-06 10:49:55+00:00,2026-03-06,DE,Erfurt
4243fa,United Kingdom,2026-03-06 10:49:54+00:00,26.9593,40.9259,244.0,2026-03-06 10:49:55+00:00,2026-03-06,TR,Malkara
7caf15,Australia,2026-03-06 10:49:54+00:00,117.6613,-32.0821,202.9,2026-03-06 10:49:55+00:00,2026-03-06,AU,Beverley
484173,Kingdom of the Netherlands,2026-03-06 10:49:54+00:00,9.2777,50.0988,119.88,2026-03-06 10:49:55+00:00,2026-03-06,DE,Kleinkahl
7c29da,Australia,2026-03-06 10:49:54+00:00,150.4594,-34.6554,227.05,2026-03-06 10:49:55+00:00,2026-03-06,AU,Moss Vale
3ff8dd,Germany,2026-03-06 10:49:53+00:00,8.8796,54.1494,68.17,2026-03-06 10:49:55+00:00,2026-03-06,DE,Büsum
48415e,Kingdom of the Netherlands,2026-03-06 10:49:55+00:00,10.4253,47.1764,234.78,2026-03-06 10:49:55+00:00,2026-03-06,AT,Flirsch
48548e,Kingdom of the Netherlands,2026-03-06 10:49:42+00:00,4.7282,52.3247,16.46,2026-03-06 10:49:55+00:00,2026-03-06,NL,Hoofddorp
43bfde,United Kingdom,2026-03-06 10:49:47+00:00,-0.1707,51.1583,7.72,2026-03-06 10:49:55+00:00,2026-03-06,GB,Horley
a237d2,United States,2026-03-06 10:46:37+00:00,-112.296,33.5277,2.83,2026-03-06 10:49:55+00:00,2026-03-06,US,Youngtown
ab79de,United States,2026-03-06 10:49:48+00:00,-84.4278,33.6507,7.72,2026-03-06 10:49:55+00:00,2026-03-06,US,Hapeville
a895eb,United States,2026-03-06 10:49:54+00:00,-0.3023,51.6552,125.94,2026-03-06 10:49:55+00:00,2026-03-06,GB,Elstree
a2b10d,United States,2026-03-06 10:49:53+00:00,-94.6944,29.7058,188.96,2026-03-06 10:49:55+00:00,2026-03-06,US,Anahuac
4a0441,Romania,2026-03-06 10:49:54+00:00,-3.0731,55.7454,123.26,2026-03-06 10:49:55+00:00,2026-03-06,GB,Gorebridge
4bcda9,Turkey,2026-03-06 10:49:54+00:00,15.3285,46.6293,226.71,2026-03-06 10:49:55+00:00,2026-03-06,SI,Podvelka
4bcda2,Turkey,2026-03-06 10:49:54+00:00,6.7262,52.2529,183.83,2026-03-06 10:49:55+00:00,2026-03-06,NL,Delden
3c7e85,Germany,2026-03-06 10:49:54+00:00,1.5461,51.1833,226.78,2026-03-06 10:49:55+00:00,2026-03-06,GB,Deal
4ca718,Ireland,2026-03-06 10:49:54+00:00,12.0946,43.1947,224.35,2026-03-06 10:49:55+00:00,2026-03-06,IT,Tuoro sul Trasimeno
4bcdb0,Turkey,2026-03-06 10:49:54+00:00,14.2341,48.563,221.8,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Loučovice
48414d,Kingdom of the Netherlands,2026-03-06 10:49:55+00:00,2.6127,49.6801,239.5,2026-03-06 10:49:55+00:00,2026-03-06,FR,Montdidier
89671d,United Arab Emirates,2026-03-06 10:47:26+00:00,26.2065,34.7747,204.63,2026-03-06 10:49:55+00:00,2026-03-06,GR,Palekastro
89671c,United Arab Emirates,2026-03-06 10:49:54+00:00,23.6125,36.7414,204.08,2026-03-06 10:49:55+00:00,2026-03-06,GR,Géfyra
4bcdaa,Turkey,2026-03-06 10:49:54+00:00,12.5167,48.0821,145.28,2026-03-06 10:49:55+00:00,2026-03-06,DE,Engelsberg
a33df2,United States,2026-03-06 10:48:14+00:00,100.2967,10.4283,266.62,2026-03-06 10:49:55+00:00,2026-03-06,TH,Koh Tao
7812cf,China,2026-03-06 10:49:54+00:00,19.2936,47.4231,96.13,2026-03-06 10:49:55+00:00,2026-03-06,HU,Vecsés
ab1979,United States,2026-03-06 10:49:54+00:00,-95.2459,35.1555,269.58,2026-03-06 10:49:55+00:00,2026-03-06,US,Quinton
4bcdb6,Turkey,2026-03-06 10:49:46+00:00,-2.2764,53.3582,5.14,2026-03-06 10:49:55+00:00,2026-03-06,GB,Ringway
4bcdb5,Turkey,2026-03-06 10:49:54+00:00,2.4299,49.6336,210.34,2026-03-06 10:49:55+00:00,2026-03-06,FR,Ansauvillers
4bcdb4,Turkey,2026-03-06 10:49:54+00:00,18.9146,44.695,225.56,2026-03-06 10:49:55+00:00,2026-03-06,BA,Lopare
4bcdb3,Turkey,2026-03-06 10:49:54+00:00,14.3743,45.8166,211.61,2026-03-06 10:49:55+00:00,2026-03-06,SI,Cerknica
7caf5f,Australia,2026-03-06 10:49:54+00:00,115.3526,-30.722,165.79,2026-03-06 10:49:55+00:00,2026-03-06,AU,Jurien Bay
aaf968,United States,2026-03-06 10:49:54+00:00,-95.4103,44.2282,261.74,2026-03-06 10:49:55+00:00,2026-03-06,US,Tracy
471a7e,Hungary,2026-03-06 10:49:55+00:00,0.865,47.5473,144.62,2026-03-06 10:49:55+00:00,2026-03-06,FR,Villedômer
4bcdae,Turkey,2026-03-06 10:49:54+00:00,23.5051,42.4114,239.92,2026-03-06 10:49:55+00:00,2026-03-06,BG,Samokov
4bcdab,Turkey,2026-03-06 10:49:54+00:00,11.4579,49.7424,226.32,2026-03-06 10:49:55+00:00,2026-03-06,DE,Pottenstein
a2bd48,United States,2026-03-06 10:49:54+00:00,-96.8878,30.6329,221.02,2026-03-06 10:49:55+00:00,2026-03-06,US,Rockdale
484132,Kingdom of the Netherlands,2026-03-06 10:46:51+00:00,12.2568,41.8572,75.99,2026-03-06 10:49:55+00:00,2026-03-06,IT,Maccarese
3ff8a5,Germany,2026-03-06 10:49:55+00:00,12.6504,52.3505,74.63,2026-03-06 10:49:55+00:00,2026-03-06,DE,Golzow
a38d49,United States,2026-03-06 10:49:54+00:00,-74.0639,41.6861,240.47,2026-03-06 10:49:55+00:00,2026-03-06,US,Clintondale
a1f1a0,United States,2026-03-06 10:49:55+00:00,-3.8331,55.3188,254.65,2026-03-06 10:49:55+00:00,2026-03-06,GB,Sanquhar
86da16,Japan,2026-03-06 10:49:54+00:00,135.3328,34.2209,173.73,2026-03-06 10:49:55+00:00,2026-03-06,JP,Iwade
abec03,United States,2026-03-06 10:49:54+00:00,-84.4361,38.7177,241.29,2026-03-06 10:49:55+00:00,2026-03-06,US,Falmouth
a96877,United States,2026-03-06 10:49:55+00:00,-80.9832,35.4008,86.87,2026-03-06 10:49:55+00:00,2026-03-06,US,Lowesville
49d600,Czech Republic,2026-03-06 10:46:16+00:00,12.8553,50.1086,46.97,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Horní Slavkov
84c790,Japan,2026-03-06 10:49:54+00:00,134.0683,34.9439,155.91,2026-03-06 10:49:55+00:00,2026-03-06,JP,Hayashino
